z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.010031249999999999,0.25560705374719739,0.0,318.4656610587453,1.0656458898043464,0.0020408788572457816,6.8811597026573486e-13,2.4523625205492852e-10,0.19321043541161811,3.7551353261945142e-09,0.0022167687164599843,1.9508273551371726e-06,2.2568276982672072e-06,-1.4991697747642833e-20,-4.1917272495150215e-21,4.0781942282964132e-15,2.2437114264739952e-16,3.0033333183002155e-08,0.071978821996611056,0.00025926172778314565,7.9008577488986576e-05,1.5064384488852177e-13,8.8467085877281623e-06,2.3440748773825715e-15,1.3109521706558049e-08,9.4995707495644498e-07,-5.8676821670673601e-21,4.5208994273272446e-08,3.7269733029882146e-17,1.2741292433387025e-06,6.4780595619179449e-12,2.3876586649235048e-06,5.0636396375394932e-16,6.7279885557853924e-08,1.5393504548666087e-11,1.4863965658559013e-16,4.0412295993825404e-16,7.9076172409921114e-11,9.3696434461830258e-11,-4.5418154881413831e-21,2.9459624223772435e-09,1.1485918356393394e-08,2.7140946086159714e-10,9.8489335036525292e-12,-1.9124616447668812e-20,7.4746277169039503e-10,3.1680731390100223e-13,-2.57461544104376e-20,2.6015269592107502e-11,2.9873038847332032e-13,2.5207858277537351e-10,7.1727205790113198e-13,0.73019693907798022,-2.2399545683430274e-16,4.1613544569004164e-13,8.8526909351725475e-09,9.3195161822161141e-15,3.5105446486928291e-08
0.010078124999999999,0.26125166008262168,0.0,325.36796809427665,1.0426215326040662,0.0022726559878548038,1.7441013535883636e-12,3.7025917786559489e-10,0.19272078199959788,6.5233057207136826e-09,0.0030290835803591667,2.8482987506089949e-06,3.115762303231127e-06,3.6556829566484612e-20,1.0452483194943232e-20,1.0095172204239229e-14,5.679818806346859e-16,4.3315662585953114e-08,0.071623121361171618,0.00036416258977982964,0.00012019775386562941,3.9769855655918595e-13,1.3452708101001819e-05,6.1676482581250262e-15,2.8504862046455077e-08,1.4573369076695005e-06,1.496306281366905e-20,6.7597456789685739e-08,1.1107281928408266e-16,1.9266052590413645e-06,1.6807994213475086e-11,3.712095814990131e-06,1.4719521200803729e-15,1.0799790416253341e-07,2.4709771237024299e-11,4.950284070653812e-16,1.1166222487098793e-15,9.9347239554091522e-11,1.2899899336312826e-10,1.1992412731036164e-20,4.3732493287238912e-09,1.6680830613474995e-08,4.1436048199814599e-10,1.3840394373674706e-11,4.8308881514700629e-20,1.1445109117050241e-09,4.8685318188694372e-13,6.3835223811254309e-20,3.9659869164651352e-11,4.5568537698161305e-13,3.8428721034847548e-10,1.0940411674318438e-12,0.7298431345835209,-3.8821865249221281e-17,8.7489571297915738e-13,1.5148456407592301e-08,2.41591993955959e-14,5.655310667979204e-08
0.010124999999999999,0.2693731051071207,0.0,335.31480817886097,1.0111870898261375,0.0025314794014346539,4.784375244002325e-12,5.8423889452279514e-10,0.19201793843969525,1.1469155308797092e-08,0.0041881459415295261,4.2599294109854867e-06,4.3476726904027165e-06,-3.6654057744988532e-20,-1.0779140522421508e-20,2.6370844077324501e-14,1.5299664839021268e-15,6.5523470867853382e-08,0.071114968275229951,0.00051983237884260444,0.00018747472117103045,1.0893976617570111e-12,2.0950651077385772e-05,1.6793666646988872e-14,6.3609813109010277e-08,2.2929042503606205e-06,-1.5948730887694928e-20,1.0341504499795768e-07,3.5893131746193446e-16,2.9840184406399589e-06,4.3416549811813699e-11,5.9331593929520975e-06,4.5285326307825932e-15,1.7886996709231026e-07,4.0924583464485994e-11,6.0834340679475876e-16,2.6448484699753239e-15,1.2556149389423695e-10,1.7988142291882494e-10,-9.3259955251375879e-21,6.6851644577327096e-09,2.4637283637135653e-08,6.4889052410717556e-10,1.9764452250817498e-11,-5.0686464011591442e-20,1.7965891402966009e-09,7.6677002090127734e-13,-6.5525267572133241e-20,6.2005520296519511e-11,7.123507365535303e-13,6.008073691116535e-10,1.7104800760829644e-12,0.7293988131335134,-1.4442126829589289e-16,1.9581894331357121e-12,2.6998569763039169e-08,6.9778136145051832e-14,9.4051627887240924e-08
0.010171874999999999,0.280893353092664,0.0,349.43763349058048,0.9697153856853342,0.0028178941553905568,1.4460563872188889e-11,9.7135177178292059e-10,0.19101832055774989,2.0533825820190547e-08,0.0058139162195979021,6.473204790034946e-06,6.0680476166089202e-06,6.131095343366093e-20,1.8724852835788631e-20,7.3806171291844183e-14,4.457152719057109e-15,1.0510586854779255e-07,0.070397790954259992,0.00074762906152633045,0.00029552852111684009,3.073227251498675e-12,3.2918086955370285e-05,4.695197628343332e-14,1.4372653808398802e-07,3.6436109072656685e-06,2.8971915956439298e-20,1.5979379030549708e-07,1.2688777351158417e-15,4.6687091835293903e-06,1.1245167475140558e-10,9.5940927704111701e-06,1.4653566441899739e-14,2.9990512294853855e-07,6.8615667651839226e-11,1.1719883824892798e-15,7.53644276317381e-15,1.5907072192451803e-10,2.5200083332512387e-10,2.8701247759888234e-20,1.0462874011356484e-08,3.6511994739932071e-08,1.0272663969595612e-09,2.8433245223614564e-11,9.0011878415149467e-20,2.8475150167111876e-09,1.2198823920818926e-12,1.1317824961460363e-19,9.7993726215927364e-11,1.1260728338440906e-12,9.495147035641701e-10,2.7052883056921052e-12,0.72884456491837768,5.9422286640588954e-17,4.6198557565417708e-12,4.8888190792079509e-08,2.2710648035238564e-13,1.5838975652574305e-07
0.010218749999999999,0.29693399624090072,0.0,369.10940392501504,0.9173304831344199,0.0031312302465963623,4.8676519364148255e-11,1.7175267692887997e-09,0.18961719846002523,3.7741354216058524e-08,0.0080450966519339598,9.9188947984155222e-06,8.3863008075240539e-06,-1.9740531433194282e-20,-6.1371459633724978e-21,2.2509412386357913e-13,1.4296320674165354e-14,1.8093373671992111e-07,0.069402512073140091,0.0010750188588996982,0.00046535774172632349,8.9106172260395543e-12,5.1536541900551663e-05,1.3462275075718465e-13,3.2329995801922637e-07,5.7754138597024819e-06,-1.0182807485987775e-20,2.4670316430521275e-07,4.9264109188166599e-15,7.294597487251221e-06,2.9218196707187209e-10,1.5495607275641564e-05,4.9537385737022874e-14,5.0161564676432367e-07,1.1476082873422781e-10,1.4937309914816618e-15,2.2258948246841656e-14,2.0127832430641124e-10,3.5205333000961989e-10,5.2283428672986391e-20,1.6697344189581727e-08,5.3612220572779615e-08,1.6246748074078371e-09,4.0887791277455737e-11,-3.1209140017827045e-20,4.5007465088415759e-09,1.9345629646796087e-12,-3.7729117056261332e-20,1.5471642319608455e-10,1.7776150995564461e-12,1.4991323268873512e-09,4.2755661482645185e-12,0.72816345293892271,-1.9621405348078376e-16,1.1466632074636123e-11,8.8352755504796083e-08,8.2937093799230046e-13,2.6614016390354252e-07
0.0102421875,0.30718066575576741,0.0,381.67625588705994,0.8867309586706486,0.0032976837671096666,9.7485859579668539e-11,2.3935084449626722e-09,0.18871507701067047,5.2824673586039388e-08,0.0094508436817080984,1.2348515835216216e-05,9.8016202347956399e-06,-2.2170457017762206e-19,-7.2748780463749224e-20,4.2419891326725947e-13,2.7723788323154523e-14,2.492528556018614e-07,0.068767725413607428,0.0012896514888658874,0.00058482522514112696,1.5708967750848687e-11,6.4474109039391089e-05,2.3609011759419642e-13,4.9290457900001214e-07,7.277455376963152e-06,-1.2426323891792407e-19,3.0690771793047593e-07,1.0342930987716173e-14,9.128805744652053e-06,4.9256734150362723e-10,1.9732685274416534e-05,9.5189869393503359e-14,6.5025640788052303e-07,1.4876208526570879e-10,1.8470860942254259e-15,4.2247058582528065e-14,2.2624743536044968e-10,4.1565359864315663e-10,9.5366139376161342e-20,2.1399424721282222e-08,6.4605948799207124e-08,2.0465168836900294e-09,4.9050883658718334e-11,-3.6769313237256552e-19,5.6624918531604455e-09,2.4380981104061191e-12,-4.3651756012694129e-19,1.9471381311027128e-10,2.2371008934994036e-12,1.8866875047053456e-09,5.3863777066669705e-12,0.72776911309911385,-3.0523993370199971e-16,1.931192756157485e-11,1.1941236906663875e-07,1.7599958643452964e-12,3.4589693613034619e-07
0.010265624999999999,0.31921037575877187,0.0,396.42836678192634,0.8533137608175453,0.0034700887366707544,2.0261865879617135e-10,3.3998998893591256e-09,0.18764833836593092,7.4664258306253281e-08,0.011083256701701379,1.540067877128752e-05,1.140414205529859e-05,1.9965033307572637e-19,6.9890016571132329e-20,8.2247816892266708e-13,5.5447274641043813e-14,3.5114789833701431e-07,0.068022663027894267,0.001546550223971724,0.00073510795305726498,2.8016435673200274e-11,8.057835451953939e-05,4.1917958694255171e-13,7.4784575149070726e-07,9.1669649957874796e-06,1.2016245004539792e-19,3.8181846142249436e-07,2.2394986728733076e-14,1.1423886565350768e-05,8.3524750725580811e-10,2.5141932840363699e-05,1.8584216423641973e-13,8.4351812506642215e-07,1.9296675800500034e-10,2.769838586263862e-15,7.9838297218878383e-14,2.5406929751606334e-10,4.8999505193641414e-10,5.4078031549689262e-19,2.7610470767971922e-08,7.7496270955493181e-08,2.5786585317150119e-09,5.8820404825742027e-11,3.4684110231879866e-19,7.1210058999336931e-09,3.0717304244665038e-12,4.0314826857253188e-19,2.4511884963748564e-10,2.8165634194277053e-12,2.3750826865525621e-09,6.7905166499568599e-12,0.72733774530947226,-1.7727323830349472e-17,3.3144039706806524e-11,1.6184091442612783e-07,3.9097220438634092e-12,4.4994658222705911e-07
0.010289062499999998,0.33321617091912498,0.0,413.59990115962347,0.8174471409336568,0.0036478744417867835,4.4199693251619052e-10,4.930424127374829e-09,0.18639629787111467,1.0657036046601193e-07,0.012961569780789821,1.9203773745281573e-05,1.3188667391348737e-05,-1.1204242641228905e-20,4.4952179682277344e-21,1.6396307768300139e-12,1.1420155711754048e-13,5.0536907653761903e-07,0.06715491910723799,0.0018516016764035922,0.00092230922893111252,5.0474023612645237e-11,0.00010038426130748342,7.5292900188598788e-13,1.1239771501354358e-06,1.1517730156277715e-05,-4.8776892855970584e-21,4.7415624193895188e-07,4.986426262520098e-14,1.4267313967805387e-05,1.4273823334809997e-09,3.197732284380774e-05,3.6759277638942396e-13,1.0919805713240049e-06,2.4978980899040782e-10,3.6537829099498098e-15,1.4970318231135954e-13,2.8489012548923455e-10,5.7610116527426272e-10,1.5352222709859606e-18,3.5808932420834971e-08,9.2306449579072573e-08,3.2433868500744948e-09,7.042079676262879e-11,-1.9856313779019335e-20,8.9322947189724542e-09,3.8592849545061392e-12,-2.1926431754654255e-20,3.0802022148547755e-10,3.5393433527949912e-12,2.9845606258314332e-09,8.547129886533173e-12,0.72687063175103372,-2.1537132864451621e-17,5.7780013029504318e-11,2.1912732634346767e-07,9.2410466941978242e-12,5.8419139520615159e-07
0.010312499999999999,0.34938013352035202,0.0,433.41074819552807,0.7796282046323979,0.003830389648540748,1.0213998956965118e-09,7.3099214813480512e-09,0.1849383163639908,1.5356557201881143e-07,0.015102448035778364,2.3898135099708565e-05,1.5139850732356203e-05,1.5190340683638966e-19,9.6408732796046083e-20,3.3569408246764073e-12,2.4176926289262253e-13,7.4184697187920851e-07,0.066152469787114074,0.0022108258842633722,0.0011531162403894701,9.1736580270787126e-11,0.00012443009465800954,1.3677784882532354e-12,1.6674696527565717e-06,1.4408128576527104e-05,1.1758974699734098e-19,5.8686196325340021e-07,1.1380797115518084e-13,1.7753671479530403e-05,2.4615622466337494e-09,4.052242615885378e-05,7.3448394319637552e-13,1.4076713269349364e-06,3.2197422852704641e-10,4.9855944885683727e-15,2.79568422771739e-13,3.1883551698501523e-10,6.7489263805433989e-10,5.3432466141772651e-18,4.6615512690616126e-08,1.0891549664663037e-07,4.0652504160084702e-09,8.4086216384735885e-11,2.9891727373110608e-19,1.115632833072515e-08,4.8269199808212256e-12,3.346236746251635e-19,3.8571607658872153e-10,4.4321423737043463e-12,3.7373841046335397e-09,1.0724774198164318e-11,0.72637048607167665,-6.9519401918113747e-18,1.0202904800579638e-10,2.9552923789591049e-07,2.3500734603498031e-11,7.5540510644014256e-07
0.0103359375,0.36786632617269938,0.0,456.05786219192345,0.7404499592681508,0.0040169283507003909,2.5303503233394525e-09,1.109518989712638e-08,0.18325432577811324,2.2336139644412533e-07,0.017519353824954141,2.9630598807614736e-05,1.7231194130608431e-05,-3.1989199101503124e-19,8.95892905239398e-20,7.0530508347436886e-12,5.2521766392327554e-13,1.1083844926546365e-06,0.065004012550177695,0.0026302367697395345,0.0014347009860122258,1.6806597259263923e-10,0.00015322628573761509,2.514946413137622e-12,2.434458648734982e-06,1.7918188587456575e-05,-1.8870332900353179e-19,7.2304751950770319e-07,2.6530754391003274e-13,2.1982791057761448e-05,4.2890132140938694e-09,5.1086738545445278e-05,1.4785986436423082e-12,1.8039753184012177e-06,4.1256524103024559e-10,6.8144656784505617e-15,5.1726479304579626e-13,3.5601201604026076e-10,7.8714729677531888e-10,1.9700684030515112e-17,6.0826691252702006e-08,1.270033000516582e-07,5.0707250130994021e-09,1.0005799033872814e-10,-6.5491723493547346e-19,1.3855710545223927e-08,6.0004154402875912e-12,-6.7035605227691299e-19,4.8068071716839961e-10,5.5231604344187214e-12,4.6575251805681058e-09,1.3397832791678311e-11,0.72584147344964545,-2.0932548466808741e-16,1.8193759257699966e-10,3.9613697460740768e-07,6.4498224512720322e-11,9.7121268743584512e-07
0.010359374999999999,0.38881461192464961,0.0,481.70775200187529,0.7005565065633045,0.0042067592658525449,6.7433082977368895e-09,1.7263105850994657e-08,0.18132530275798261,3.2799530457262554e-07,0.02022217058908542,3.6544787678744862e-05,1.9424866887347295e-05,2.2699524841607374e-19,1.3122510654684459e-18,1.5213845059017784e-11,1.1701960528861226e-12,1.6811731214757601e-06,0.06369924965123025,0.0031157071602348728,0.001774602092514417,3.1036353295486612e-10,0.00018721686247873674,4.6938857615535671e-12,3.4877760121043334e-06,2.2125349549801694e-05,4.371957282929535e-19,8.8594086106422347e-07,6.2969516528357602e-13,2.7057476268857162e-05,7.5579874309452848e-09,6.4000278913431749e-05,2.9937096474471744e-12,2.2955085453192889e-06,5.2487554328161764e-10,1.0235737446700064e-14,9.4528261198222945e-13,3.9651702697478197e-10,9.1347060593936208e-10,7.9851573709052159e-17,7.9450605503910433e-08,1.4599249779022536e-07,6.2878084550101849e-09,1.185888246634857e-10,5.2282268682667777e-19,1.7094246416694692e-08,7.4042921484816787e-12,6.9046816604559796e-19,5.9552748289951512e-10,6.8430040676775748e-12,5.770291082969261e-09,1.6649558539557062e-11,0.72528910390556967,-3.6491613230387196e-17,3.2644376480956719e-10,5.269171935963421e-07,1.8772383914748046e-10,1.2400547998697477e-06
0.010382812499999998,0.41233590266922354,0.0,510.49079641803854,0.6605939586328203,0.0043991560732094485,1.8938169532526998e-08,2.7567596488024014e-08,0.17913365727207428,4.8667933628299682e-07,0.023217111869171823,4.4762922392557052e-05,2.1672405645851119e-05,-4.3259048992899756e-19,7.5221362385965371e-18,3.3743736385677345e-11,2.6771054888625457e-12,2.5809406828960763e-06,0.062229093980272099,0.0036728499315958753,0.0021806003057008075,5.7830755907682604e-10,0.00022673334933594118,8.9473007598773763e-12,4.8883837348556889e-06,2.7098334067271239e-05,8.5095263817625853e-19,1.0788313894990638e-06,1.5170806338130728e-12,3.3080850124569402e-05,1.3469897516282926e-08,7.9606292225280645e-05,6.087060810298631e-12,2.8980049145406309e-06,6.6244254286886418e-10,1.5638730482884172e-14,1.6985282609437502e-12,4.4045180108906555e-10,1.0542714516334013e-09,3.3774085501920845e-16,1.0374078370544658e-07,1.6499379323035224e-07,7.7455843973592426e-09,1.3994956966829185e-10,-8.9497307344140023e-19,2.0935571859853699e-08,9.0550708760242057e-12,-7.2559555515442665e-20,7.3296631808547243e-10,8.4222317436446009e-12,7.1019217109582914e-09,2.0568355513356602e-11,0.72472000834572659,-9.2445361795943208e-17,5.8675080277185981e-10,6.9473362693829132e-07,5.5698635822745666e-10,1.5711565955777119e-06
0.010394531249999998,0.42511564808009,0.0,526.12209961304859,0.6407353092290385,0.0044961308679995499,3.3593998016754433e-08,3.5511188245022531e-08,0.17793132847170995,5.9851367952335607e-07,0.024827958847266497,4.9394700520415223e-05,2.2795567763114255e-05,8.9753956827973549e-19,2.1376560669838782e-17,5.1536662753786023e-11,4.1452885664748464e-12,3.2268898738980836e-06,0.061427753901551953,0.0039807965014879319,0.0024118444020888152,7.9738756623931196e-10,0.00024867034450696678,1.2589727680661832e-11,5.737101485966168e-06,2.9897219094856138e-05,3.5828572093847576e-18,1.1879872483659892e-06,2.3831331108635095e-12,3.6493128856741986e-05,1.8265927980310649e-08,8.8568943493181704e-05,8.7613062591592177e-12,3.2480519680783867e-06,7.4229460245780625e-10,2.0072351243877125e-14,2.2810890876671335e-12,4.6378488434744329e-10,1.1303074982129872e-09,7.3408251123318507e-16,1.1861982245077961e-07,1.7403608615928257e-07,8.5776784734900186e-09,1.5182740107274291e-10,2.3572421103908839e-18,2.3110621814583922e-08,9.9751156715794639e-12,4.4833642263990024e-18,8.1136522501104357e-10,9.3232262097647729e-12,7.8614837639374304e-09,2.2820988441020879e-11,0.72443138295566289,3.8980042010130091e-17,7.9426522285963534e-10,7.957129998229069e-07,1.0008635174778223e-09,1.7642980012431906e-06
0.010406249999999999,0.43859265560691019,0.0,542.60090095813473,0.621046893395376,0.0045934920332621511,5.8369900856998979e-08,4.6012809537761788e-08,0.17665433884157666,7.3809459011432694e-07,0.02651535303999409,5.4380578024151802e-05,2.3909523580429254e-05,-4.4655586576656276e-19,5.6369384290588325e-17,7.9277447749141191e-11,6.4627630303310231e-12,4.0418961445092529e-06,0.060580427322335088,0.0043095132906418969,0.0026637237177962146,1.1029230911437977e-09,0.00027211235915123677,1.7889690746870042e-11,6.6882103640025475e-06,3.2916163152781935e-05,5.7058691977826564e-18,1.3063680756684448e-06,3.7552934221151824e-12,4.0195312212119829e-05,2.4823110098475738e-08,9.8383992662422635e-05,1.2626082663165442e-11,3.6345680864395609e-06,8.3039409632912271e-10,2.580141599167574e-14,3.0427113221990631e-12,4.8805525426037989e-10,1.2101636379210215e-09,1.5566775733532881e-15,1.3560271849714337e-07,1.8255868485295255e-07,9.4853774835682637e-09,1.645689166838632e-10,-5.8448580581704625e-19,2.5469548682143625e-08,1.0955971626057329e-11,4.8094754599602324e-18,8.9685066208740951e-10,1.0305449509282296e-11,8.6896626623388261e-09,2.5291311115638184e-11,0.72414145791475215,-3.0450966122447434e-17,1.0743434185792734e-09,9.0992693573723074e-07,1.7519421866573827e-09,1.9781459744097885e-06
0.010417968749999999,0.4527716471737781,0.0,559.93222014976743,0.601598196200998,0.0046911570704206386,9.9966477121253143e-08,5.9987170442316649e-08,0.17530088093115725,9.1263589020144097e-07,0.028279092163599071,5.9705492683837147e-05,2.5005586431204631e-05,2.0906666380922001e-18,1.5233789643762252e-16,1.2283602032898978e-10,1.0140716991081612e-11,5.0691865711483589e-06,0.059686314871651311,0.0046596383151549957,0.0029373403596272456,1.5305632979145277e-09,0.0002970461139221113,2.5712448007311057e-11,7.7360513354878153e-06,3.6156970309550173e-05,1.5712553179209729e-17,1.4344266018562726e-06,5.9341183076807726e-12,4.4200094658856752e-05,3.3789574747258809e-08,0.00010909787481042076,1.8227522897775717e-11,4.0601924691941292e-06,9.273040638570891e-10,3.3720957321299669e-14,4.0329146906315361e-12,5.132901596029812e-10,1.2938289600427818e-09,3.2442513368661814e-15,1.5493032279209873e-07,1.9034272845487707e-07,1.0472878386090784e-08,1.7822174237537414e-10,6.1332243537571345e-18,2.8020615953099236e-08,1.1989550113840364e-11,1.9326776624661758e-17,9.8981505273265451e-10,1.137369004547247e-11,9.5902204725560243e-09,2.7997109415201527e-11,0.72385130152178168,-4.6141658044565241e-18,1.4499910626341989e-09,1.038652631498399e-06,3.0004503254562112e-09,2.214266558275302e-06
0.0104296875,0.46765495358967352,0.0,578.11815448020536,0.5824520923811172,0.0047890485099199099,1.6841499745696472e-07,7.8690927207260677e-08,0.17386930305255285,1.1310822991336323e-06,0.030118781411913483,6.5339161278767175e-05,2.6074788984757489e-05,-3.4182585411337336e-18,3.9994142338817646e-16,1.9144207731425035e-10,1.5990930403302598e-11,6.362027448877432e-06,0.058744718148043558,0.0050317743500993264,0.0032337910583004515,2.130915145621463e-09,0.00032343860473807266,3.7407144380488188e-11,8.8677000489911166e-06,3.9618089785295293e-05,2.6646887841211115e-17,1.5726121297348922e-06,9.3954281251506658e-12,4.8519316973838487e-05,4.6027186950283821e-08,0.00012075467777247014,2.6355335285084788e-11,4.5277227387055843e-06,1.0336062621890961e-09,4.4161958101250296e-14,5.3111776385186623e-12,5.395231436729752e-10,1.3812757865311884e-09,6.6199794715385699e-15,1.7685285679353181e-07,1.9715402728322573e-07,1.1544377043047675e-08,1.9283456165890939e-10,-6.8252759930952072e-18,3.0771886622412769e-08,1.3060865527753548e-11,2.6141424262237656e-17,1.0906520810593099e-09,1.2531948165053795e-11,1.0566909009024996e-08,3.0956797075603876e-11,0.72356198645175707,-4.0011843967480892e-16,1.9499010200954898e-09,1.1832253863802764e-06,5.0230077353321411e-09,2.4743004413623103e-06
0.01044140625,0.48324253705129538,0.0,597.15791582293014,0.563664382470921,0.0048870942606547797,2.7827052534051801e-07,1.0385054380057331e-07,0.1723581155601521,1.4043108428543877e-06,0.032033849925000683,7.1232541473982078e-05,2.7107999955023765e-05,2.1883967679683777e-19,1.0483289381754314e-15,2.9940998764821179e-10,2.5281251034329347e-11,7.9854805001061502e-06,0.057755039716356753,0.005426487156461119,0.0035541645556616428,2.9756025234955528e-09,0.00035123482660892944,5.5067518054887452e-11,1.0061092391864468e-05,4.3293845264820885e-05,6.6557953439429334e-17,1.7213705060379739e-06,1.4888369738087517e-11,5.316372334663665e-05,6.2663426489438937e-08,0.00013339496245049257,3.8155570949900581e-11,5.0401679077437358e-06,1.1499105317220166e-09,5.9306513993977607e-14,6.9508195895902994e-12,5.6679852550319216e-10,1.4724615882634703e-09,1.3191263079364732e-14,2.0162263357195082e-07,2.0275132205328879e-07,1.2704062462838229e-08,2.0845764269936065e-10,4.4136696978030541e-18,3.3731217986358061e-08,1.4148372787604568e-11,8.2661000680969374e-17,1.1997600730099075e-09,1.3785789179385776e-11,1.1623461481441218e-08,3.419561976225971e-11,0.72327457739364698,-1.8348369388154061e-16,2.608689289032726e-09,1.3450305803863004e-06,8.2049278859298496e-09,2.7599744791807696e-06
0.010453124999999999,0.49953202685872228,0.0,617.04788371698771,0.5452835685903596,0.0049852277328881174,4.4989189135526276e-07,1.3783607824059453e-07,0.17076599614929736,1.7452469911909895e-06,0.034023565935334822,7.7315303389596012e-05,2.8096040693185956e-05,1.497703376428827e-18,2.6815571209765848e-15,4.684558035495425e-10,3.994704212384636e-11,1.0018268727797015e-05,0.056716783280145802,0.0058443036251043818,0.0038995394072956603,4.1654038659654669e-09,0.00038035530446556314,8.1905399180480475e-11,1.1283490750928576e-05,4.7173607535273056e-05,1.4625808215473406e-16,1.8811446752601696e-06,2.3580624027962775e-11,5.8142675620854347e-05,8.5146751101027457e-08,0.00014705423637965633,5.5283607298065968e-11,5.6008192440680131e-06,1.2768629284303525e-09,8.0164319116058473e-14,9.037294524220589e-12,5.9517060020524378e-10,1.5673250937860603e-09,2.5584481575342096e-14,2.294840752972251e-07,2.068977296168698e-07,1.3956107529583002e-08,2.251365354980513e-10,1.1826947815483143e-17,3.6906257233968247e-08,1.5218869589243496e-11,1.9486414666978614e-16,1.317541028369602e-09,1.513918133699179e-11,1.2763578630670008e-08,3.774019903275501e-11,0.72299011982152905,7.6683774801841031e-18,3.4662062827306942e-09,1.5254914519194211e-06,1.3058459612057851e-08,3.0731174877850245e-06
0.010464843749999998,0.51651876612558578,0.0,637.78167186794792,0.5273508420107854,0.0050833876756863541,7.1070381915143468e-07,1.8389504536508811e-07,0.16909179371124164,2.168859939502552e-06,0.036087049873184118,8.3495129724174883e-05,2.9029791527882967e-05,6.8415435167393878e-19,6.6824857710186981e-15,7.3066090718676428e-10,6.2861775110035701e-11,1.255473951885589e-05,0.055629554264496499,0.0062857096313713601,0.0042709821578033125,5.8410399415633346e-09,0.0004106932361425092,1.2276957026742457e-10,1.2490838184810402e-05,5.1240966927951326e-05,3.1268684565780442e-16,2.0523759188756039e-06,3.7271079958952397e-11,6.3463819273903437e-05,1.1530389596194938e-07,0.00016176098037179988,8.0119951639234328e-11,6.2133392449348168e-06,1.4151647143571555e-09,1.0880303082993805e-13,1.1671683767726994e-11,6.247086862133309e-10,1.6657874967646182e-09,4.8216478673830355e-14,2.6066118863840966e-07,2.093752200869431e-07,1.5304666975841615e-08,2.429097718647587e-10,1.7147632326091392e-17,4.0304447457120218e-08,1.6228407505317789e-11,4.3398021797234054e-16,1.4444064494868007e-09,1.6596620160917791e-11,1.3990919427852119e-08,4.1625161686503066e-11,0.72270963018769963,-2.0638729009880268e-17,4.5652424522776933e-09,1.7260507558314527e-06,2.0231578260308925e-08,3.4156809756298434e-06
0.010476562499999998,0.53419586929184681,0.0,659.35020796884305,0.5099002479966519,0.0051815176550778592,1.0962929799161473e-06,2.464624466587095e-07,0.16733453009113683,2.6920361510275364e-06,0.03822328497084599,8.9659692640863627e-05,2.9900274640337411e-05,1.6951484769346092e-18,1.6164192025073644e-14,1.1320496622869269e-09,9.8161666064071309e-11,1.5706950730521834e-05,0.054493060939081274,0.0067511473798831561,0.0046695458370619308,8.1972812456854326e-09,0.000442110978926788,1.8484296339375432e-10,1.3628689837625752e-05,5.5472994363293521e-05,6.6615346091247684e-16,2.235505866048277e-06,5.8694701549636714e-11,6.9132696719426972e-05,1.553996874066956e-07,0.00017753411369424751,1.1607180960233242e-10,6.8818666241632243e-06,1.5655962655390224e-09,1.483782443180296e-13,1.4971780451168525e-11,6.5550032471446331e-10,1.7677510322117662e-09,8.8216494586433506e-14,2.9534320114602129e-07,2.1000130961004727e-07,1.6753875081449387e-08,2.6180320530491317e-10,3.3594014883618302e-17,4.393303499856127e-08,1.7122483077117948e-11,9.5172781196893803e-16,1.5807828935687879e-09,1.8163111821032374e-11,1.5309088026339753e-08,4.5895696681550633e-11,0.72243408775934559,-1.2974010859694767e-16,5.9467457104274887e-09,1.9481436957867685e-06,3.0501069969171646e-08,3.7897652958545035e-06
0.010488281249999998,0.55255429198763983,0.0,681.74182890842906,0.49295899096335827,0.0052795650865258281,1.6511771579094722e-06,3.3156352309877141e-07,0.1654933991039915,3.3333935502745719e-06,0.040431125187672209,9.5681945674720993e-05,3.0698699342130718e-05,-3.3634645501604323e-18,3.7815870501838707e-14,1.7367254670094548e-09,1.5161440658669874e-10,1.9606963034191914e-05,0.05330711611024206,0.0072410120113723091,0.0050962687224134625,1.1501246864580954e-08,0.00047443562824593763,2.7855461822187703e-10,1.4635403815013849e-05,5.9839710620193536e-05,1.3894299451798881e-15,2.4309793708800732e-06,9.1954458241865677e-11,7.5152304004700294e-05,2.082041278546439e-07,0.00019437977284942712,1.6799911564661621e-10,7.6111327001701802e-06,1.729049142108738e-09,2.0276946428451734e-13,1.9072596361597256e-11,6.8765445056577652e-10,1.8730966023198386e-09,1.5664297570104481e-13,3.3366970532606601e-07,2.086464362449029e-07,1.8307844658252118e-08,2.8182333006621985e-10,4.4006519914510629e-17,4.779907812027968e-08,1.7838118856103392e-11,1.9985452687946014e-15,1.7271192933283726e-09,1.9843739500529628e-11,1.6721617783221964e-08,5.0609874662669574e-11,0.72216442822504878,-4.1135942879114506e-16,7.641685317925001e-09,2.1931587782937478e-06,4.4743590262464192e-08,4.1976513793092174e-06
